condition,A1_eer_pct,C1_eer_pct,margin_pts,relative_reduction_pct
Clean,0.9964922413907226,0.8100655046406002,0.18642673675012233,18.708297867923363
Opus 16k,2.951750557496363,2.381376571534492,0.5703739859618708,19.32324479496854
Opus 32k,1.646763400245507,1.3160809329623597,0.3306824672831471,20.080751566001975
Opus 64k,0.9587660747149177,0.7989717289290963,0.1597943457858214,16.666666666666853
MP3 64k,1.5979434578581926,1.7000281821741139,-0.10208472431592133,-6.3885066654830736
MP3 128k,1.5291400606767886,1.6245758488224933,-0.09543578814570457,-6.241141056985011
AAC 128k,1.0120308566435192,0.8899626775335137,0.12206817911000548,12.061705264091882
